# boundary elements; revolved_area = pi*(r_a+r_b)*L, exactly 0 on the axis
index,curve_name,boundary_id,kind,side_a,side_b,node_a,node_b,r_a_m,z_a_m,r_b_m,z_b_m,r_mid_m,z_mid_m,n_r,n_z,meridian_length_m,revolved_area_m2
265,extractor_surface.back,extractor_surface,ring,extractor_solid,vacuum,266,267,1.26305366162593946e-03,6.00000000000000056e-04,1.17628529175786223e-03,6.00000000000000056e-04,1.21966947669190084e-03,6.00000000000000056e-04,0.000000000e+00,1.000000000e+00,8.67683698680772261e-05,6.64941535678863641e-07
266,extractor_surface.back,extractor_surface,ring,extractor_solid,vacuum,267,268,1.17628529175786223e-03,6.00000000000000056e-04,1.08951692188978501e-03,6.00000000000000056e-04,1.13290110682382362e-03,6.00000000000000056e-04,0.000000000e+00,1.000000000e+00,8.67683698680772261e-05,6.17637004237346468e-07
267,extractor_surface.back,extractor_surface,ring,extractor_solid,vacuum,268,269,1.08951692188978501e-03,6.00000000000000056e-04,1.00274855202170778e-03,6.00000000000000056e-04,1.04613273695574639e-03,6.00000000000000056e-04,0.000000000e+00,1.000000000e+00,8.67683698680772261e-05,5.70332472795829190e-07
268,extractor_surface.back,extractor_surface,ring,extractor_solid,vacuum,269,270,1.00274855202170778e-03,6.00000000000000056e-04,9.15980182153630770e-04,6.00000000000000056e-04,9.59364367087669275e-04,6.00000000000000056e-04,0.000000000e+00,1.000000000e+00,8.67683698680770093e-05,5.23027941354310746e-07
269,extractor_surface.back,extractor_surface,ring,extractor_solid,vacuum,270,271,9.15980182153630770e-04,6.00000000000000056e-04,8.29211812285553544e-04,6.00000000000000056e-04,8.72595997219592157e-04,6.00000000000000056e-04,0.000000000e+00,1.000000000e+00,8.67683698680772261e-05,4.75723409912794791e-07
270,extractor_surface.back,extractor_surface,ring,extractor_solid,vacuum,271,272,8.29211812285553544e-04,6.00000000000000056e-04,7.42443442417476318e-04,6.00000000000000056e-04,7.85827627351514931e-04,6.00000000000000056e-04,0.000000000e+00,1.000000000e+00,8.67683698680772261e-05,4.28418878471277565e-07
271,extractor_surface.back,extractor_surface,ring,extractor_solid,vacuum,272,273,7.42443442417476318e-04,6.00000000000000056e-04,6.55675072549399092e-04,6.00000000000000056e-04,6.99059257483437705e-04,6.00000000000000056e-04,0.000000000e+00,1.000000000e+00,8.67683698680772261e-05,3.81114347029760286e-07
272,extractor_surface.back,extractor_surface,ring,extractor_solid,vacuum,273,274,6.55675072549399092e-04,6.00000000000000056e-04,5.68906702681321432e-04,6.00000000000000056e-04,6.12290887615360262e-04,6.00000000000000056e-04,0.000000000e+00,1.000000000e+00,8.67683698680776598e-05,3.33809815588244596e-07
273,extractor_surface.back,extractor_surface,ring,extractor_solid,vacuum,274,275,5.68906702681321432e-04,6.00000000000000056e-04,4.87006400057612802e-04,6.00000000000000056e-04,5.27956551369467117e-04,6.00000000000000056e-04,0.000000000e+00,1.000000000e+00,8.19003026237086294e-05,2.71683684397803867e-07
274,extractor_surface.back,extractor_surface,ring,extractor_solid,vacuum,275,276,4.87006400057612802e-04,6.00000000000000056e-04,4.22078622740423241e-04,6.00000000000000056e-04,4.54542511399018022e-04,6.00000000000000056e-04,0.000000000e+00,1.000000000e+00,6.49277773171895618e-05,1.85432097728005810e-07
275,extractor_surface.back,extractor_surface,ring,extractor_solid,vacuum,276,277,4.22078622740423241e-04,6.00000000000000056e-04,3.71226064580275914e-04,6.00000000000000056e-04,3.96652343660349577e-04,6.00000000000000056e-04,0.000000000e+00,1.000000000e+00,5.08525581601473268e-05,1.26736788587836396e-07
276,extractor_surface.back,extractor_surface,ring,extractor_solid,vacuum,277,278,3.71226064580275914e-04,6.00000000000000056e-04,3.31397496895355359e-04,6.00000000000000056e-04,3.51311780737815636e-04,6.00000000000000056e-04,0.000000000e+00,1.000000000e+00,3.98285676849205548e-05,8.79158684348685305e-08
277,extractor_surface.back,extractor_surface,ring,extractor_solid,vacuum,278,279,3.31397496895355359e-04,6.00000000000000056e-04,3.00203107409826664e-04,6.00000000000000056e-04,3.15800302152591012e-04,6.00000000000000056e-04,0.000000000e+00,1.000000000e+00,3.11943894855286948e-05,6.18969001754946085e-08
278,extractor_surface.back,extractor_surface,ring,extractor_solid,vacuum,279,280,3.00203107409826664e-04,6.00000000000000056e-04,2.75770956033993776e-04,6.00000000000000056e-04,2.87987031721910220e-04,6.00000000000000056e-04,0.000000000e+00,1.000000000e+00,2.44321513758328883e-05,4.42093887667935098e-08
279,extractor_surface.back,extractor_surface,ring,extractor_solid,vacuum,280,281,2.75770956033993776e-04,6.00000000000000056e-04,2.56635397953891044e-04,6.00000000000000056e-04,2.66203176993942410e-04,6.00000000000000056e-04,0.000000000e+00,1.000000000e+00,1.91355580801027322e-05,3.20062088900011774e-08
280,extractor_surface.back,extractor_surface,ring,extractor_solid,vacuum,281,282,2.56635397953891044e-04,6.00000000000000056e-04,2.41648443393372488e-04,6.00000000000000056e-04,2.49141920673631766e-04,6.00000000000000056e-04,0.000000000e+00,1.000000000e+00,1.49869545605185554e-05,2.34606514363811690e-08
281,extractor_surface.back,extractor_surface,ring,extractor_solid,vacuum,282,283,2.41648443393372488e-04,6.00000000000000056e-04,2.29910288214837900e-04,6.00000000000000056e-04,2.35779365804105194e-04,6.00000000000000056e-04,0.000000000e+00,1.000000000e+00,1.17381551785345883e-05,1.73894365449086310e-08
282,extractor_surface.back,extractor_surface,ring,extractor_solid,vacuum,283,284,2.29910288214837900e-04,6.00000000000000056e-04,2.20716343476967062e-04,6.00000000000000056e-04,2.25313315845902481e-04,6.00000000000000056e-04,0.000000000e+00,1.000000000e+00,9.19394473787083812e-06,1.30157325581623938e-08
283,extractor_surface.back,extractor_surface,ring,extractor_solid,vacuum,284,285,2.20716343476967062e-04,6.00000000000000056e-04,2.13516445617573190e-04,6.00000000000000056e-04,2.17116394547270126e-04,6.00000000000000056e-04,0.000000000e+00,1.000000000e+00,7.19989785939387228e-06,9.82197495077241761e-09
284,extractor_surface.back,extractor_surface,ring,extractor_solid,vacuum,285,286,2.13516445617573190e-04,6.00000000000000056e-04,2.07876727161324278e-04,6.00000000000000056e-04,2.10696586389448734e-04,6.00000000000000056e-04,0.000000000e+00,1.000000000e+00,5.63971845624891208e-06,7.46611700425236486e-09
285,extractor_surface.back,extractor_surface,ring,extractor_solid,vacuum,286,287,2.07876727161324278e-04,6.00000000000000056e-04,2.03459902983207973e-04,6.00000000000000056e-04,2.05668315072266125e-04,6.00000000000000056e-04,0.000000000e+00,1.000000000e+00,4.41682417811630444e-06,5.70765047592094275e-09
286,extractor_surface.back,extractor_surface,ring,extractor_solid,vacuum,287,204,2.03459902983207973e-04,6.00000000000000056e-04,1.99999999999999982e-04,6.00000000000000056e-04,2.01729951491603978e-04,6.00000000000000056e-04,0.000000000e+00,1.000000000e+00,3.45990298320799066e-06,4.38545009918542936e-09
287,extractor_surface.rim,extractor_surface,ring,extractor_solid,vacuum,252,288,2.00000000000000004e-03,5.00000000000000010e-04,2.00000000000000004e-03,5.12996118097602924e-04,2.00000000000000004e-03,5.06498059048801413e-04,1.000000000e+00,-0.000000000e+00,1.29961180976029137e-05,1.63314036562458703e-07
288,extractor_surface.rim,extractor_surface,ring,extractor_solid,vacuum,288,289,2.00000000000000004e-03,5.12996118097602924e-04,2.00000000000000004e-03,5.29370098482246374e-04,2.00000000000000004e-03,5.21183108289924703e-04,1.000000000e+00,-0.000000000e+00,1.63739803846434497e-05,2.05761505945676966e-07
289,extractor_surface.rim,extractor_surface,ring,extractor_solid,vacuum,289,290,2.00000000000000004e-03,5.29370098482246374e-04,2.00000000000000004e-03,5.50000000000000033e-04,2.00000000000000004e-03,5.39685049241123149e-04,1.000000000e+00,-0.000000000e+00,2.06299015177536594e-05,2.59242988209823266e-07
290,extractor_surface.rim,extractor_surface,ring,extractor_solid,vacuum,290,291,2.00000000000000004e-03,5.50000000000000033e-04,2.00000000000000004e-03,5.70629901517753692e-04,2.00000000000000004e-03,5.60314950758876917e-04,1.000000000e+00,-0.000000000e+00,2.06299015177536594e-05,2.59242988209823266e-07
291,extractor_surface.rim,extractor_surface,ring,extractor_solid,vacuum,291,292,2.00000000000000004e-03,5.70629901517753692e-04,2.00000000000000004e-03,5.87003881902397142e-04,2.00000000000000004e-03,5.78816891710075363e-04,1.000000000e+00,-0.000000000e+00,1.63739803846434497e-05,2.05761505945676966e-07
292,extractor_surface.rim,extractor_surface,ring,extractor_solid,vacuum,292,253,2.00000000000000004e-03,5.87003881902397142e-04,2.00000000000000004e-03,6.00000000000000056e-04,2.00000000000000004e-03,5.93501940951198653e-04,1.000000000e+00,-0.000000000e+00,1.29961180976029137e-05,1.63314036562458703e-07
293,open_boundary.z_min.emitter,open_boundary,ring,emitter_solid,outside,89,293,4.99999999999999956e-06,-3.99999999999999965e-04,5.66414292913126373e-06,-3.99999999999999965e-04,5.33207146456563165e-06,-3.99999999999999965e-04,0.000000000e+00,-1.000000000e+00,6.64142929131264167e-07,2.22503774750441925e-11
294,open_boundary.z_min.emitter,open_boundary,ring,emitter_solid,outside,293,294,5.66414292913126373e-06,-3.99999999999999965e-04,6.50467516566580873e-06,-3.99999999999999965e-04,6.08440904739853581e-06,-3.99999999999999965e-04,0.000000000e+00,-1.000000000e+00,8.40532236534545004e-07,3.21331015251472860e-11
295,open_boundary.z_min.emitter,open_boundary,ring,emitter_solid,outside,294,295,6.50467516566580873e-06,-3.99999999999999965e-04,7.56849847447470925e-06,-3.99999999999999965e-04,7.03658682007025857e-06,-3.99999999999999965e-04,0.000000000e+00,-1.000000000e+00,1.06382330880890052e-06,4.70339464689201731e-11
296,open_boundary.z_min.emitter,open_boundary,ring,emitter_solid,outside,295,296,7.56849847447470925e-06,-3.99999999999999965e-04,8.91493327146239790e-06,-3.99999999999999965e-04,8.24171587296855442e-06,-3.99999999999999965e-04,0.000000000e+00,-1.000000000e+00,1.34643479698768864e-06,6.97240866206920713e-11
297,open_boundary.z_min.emitter,open_boundary,ring,emitter_solid,outside,296,297,8.91493327146239790e-06,-3.99999999999999965e-04,1.06190475377750397e-05,-3.99999999999999965e-04,9.76699040461871878e-06,-3.99999999999999965e-04,0.000000000e+00,-1.000000000e+00,1.70411426631264176e-06,1.04577761545484832e-10
298,open_boundary.z_min.emitter,open_boundary,ring,emitter_solid,outside,297,298,1.06190475377750397e-05,-3.99999999999999965e-04,1.27758723523952108e-05,-3.99999999999999965e-04,1.16974599450851244e-05,-3.99999999999999965e-04,0.000000000e+00,-1.000000000e+00,2.15682481462017111e-06,1.58520818690612557e-10
299,open_boundary.z_min.emitter,open_boundary,ring,emitter_solid,outside,298,299,1.27758723523952108e-05,-3.99999999999999965e-04,1.54859712631168203e-05,-3.99999999999999965e-04,1.41309218077560156e-05,-3.99999999999999965e-04,0.000000000e+00,-1.000000000e+00,2.71009891072160957e-06,2.40622094763213003e-10
300,open_boundary.z_min.emitter,open_boundary,ring,emitter_solid,outside,299,300,1.54859712631168203e-05,-3.99999999999999965e-04,1.80076248825436169e-05,-3.99999999999999965e-04,1.67467980728302186e-05,-3.99999999999999965e-04,0.000000000e+00,-1.000000000e+00,2.52165361942679653e-06,2.65336552882173607e-10
301,open_boundary.z_min.emitter,open_boundary,ring,emitter_solid,outside,300,155,1.80076248825436169e-05,-3.99999999999999965e-04,1.99999999999999982e-05,-3.99999999999999965e-04,1.90038124412718076e-05,-3.99999999999999965e-04,0.000000000e+00,-1.000000000e+00,1.99237511745638138e-06,2.37898505124884456e-10
302,open_boundary.z_min.vacuum,open_boundary,ring,vacuum,outside,155,301,1.99999999999999982e-05,-3.99999999999999965e-04,2.20822757714538053e-05,-3.99999999999999965e-04,2.10411378857269018e-05,-3.99999999999999965e-04,0.000000000e+00,-1.000000000e+00,2.08227577145380705e-06,2.75288035496140524e-10
303,open_boundary.z_min.vacuum,open_boundary,ring,vacuum,outside,301,302,2.20822757714538053e-05,-3.99999999999999965e-04,2.47424607207188909e-05,-3.99999999999999965e-04,2.34123682460863464e-05,-3.99999999999999965e-04,0.000000000e+00,-1.000000000e+00,2.66018494926508563e-06,3.91324506955023085e-10
304,open_boundary.z_min.vacuum,open_boundary,ring,vacuum,outside,302,303,2.47424607207188909e-05,-3.99999999999999965e-04,2.81410728968555411e-05,-3.99999999999999965e-04,2.64417668087872160e-05,-3.99999999999999965e-04,0.000000000e+00,-1.000000000e+00,3.39861217613665021e-06,5.64640399406396942e-10
305,open_boundary.z_min.vacuum,open_boundary,ring,vacuum,outside,303,304,2.81410728968555411e-05,-3.99999999999999965e-04,3.24833046701412348e-05,-3.99999999999999965e-04,3.03121887834983863e-05,-3.99999999999999965e-04,0.000000000e+00,-1.000000000e+00,4.34223177328569370e-06,8.27008867563369678e-10
306,open_boundary.z_min.vacuum,open_boundary,ring,vacuum,outside,304,305,3.24833046701412348e-05,-3.99999999999999965e-04,3.80310332161805408e-05,-3.99999999999999965e-04,3.52571689431608844e-05,-3.99999999999999965e-04,0.000000000e+00,-1.000000000e+00,5.54772854603930598e-06,1.22897346949234985e-09
307,open_boundary.z_min.vacuum,open_boundary,ring,vacuum,outside,305,306,3.80310332161805408e-05,-3.99999999999999965e-04,4.51193558034357724e-05,-3.99999999999999965e-04,4.15751945098081566e-05,-3.99999999999999965e-04,0.000000000e+00,-1.000000000e+00,7.08832258725523162e-06,1.85164459606664767e-09
308,open_boundary.z_min.vacuum,open_boundary,ring,vacuum,outside,306,307,4.51193558034357724e-05,-3.99999999999999965e-04,5.41755836786949309e-05,-3.99999999999999965e-04,4.96474697410653483e-05,-3.99999999999999965e-04,0.000000000e+00,-1.000000000e+00,9.05622787525915842e-06,2.82503823425398575e-09
309,open_boundary.z_min.vacuum,open_boundary,ring,vacuum,outside,307,308,5.41755836786949309e-05,-3.99999999999999965e-04,6.57461891781530321e-05,-3.99999999999999965e-04,5.99608864284239781e-05,-3.99999999999999965e-04,0.000000000e+00,-1.000000000e+00,1.15706054994581012e-05,4.35917194139875074e-09
310,open_boundary.z_min.vacuum,open_boundary,ring,vacuum,outside,308,309,6.57461891781530321e-05,-3.99999999999999965e-04,8.05292643877547729e-05,-3.99999999999999965e-04,7.31377267829539025e-05,-3.99999999999999965e-04,0.000000000e+00,-1.000000000e+00,1.47830752096017408e-05,6.79338319430915099e-09
311,open_boundary.z_min.vacuum,open_boundary,ring,vacuum,outside,309,310,8.05292643877547729e-05,-3.99999999999999965e-04,9.94166466994816835e-05,-3.99999999999999965e-04,8.99729555436182282e-05,-3.99999999999999965e-04,0.000000000e+00,-1.000000000e+00,1.88873823117269106e-05,1.06773536282007118e-08
312,open_boundary.z_min.vacuum,open_boundary,ring,vacuum,outside,310,311,9.94166466994816835e-05,-3.99999999999999965e-04,1.23547929525323196e-04,-3.99999999999999965e-04,1.11482288112402440e-04,-3.99999999999999965e-04,0.000000000e+00,-1.000000000e+00,2.41312828258415124e-05,1.69030918691543063e-08
313,open_boundary.z_min.vacuum,open_boundary,ring,vacuum,outside,311,312,1.23547929525323196e-04,-3.99999999999999965e-04,1.54378978431318081e-04,-3.99999999999999965e-04,1.38963453978320625e-04,-3.99999999999999965e-04,0.000000000e+00,-1.000000000e+00,3.08310489059948850e-05,2.69196103025074512e-08
314,open_boundary.z_min.vacuum,open_boundary,ring,vacuum,outside,312,313,1.54378978431318081e-04,-3.99999999999999965e-04,1.93769870323349868e-04,-3.99999999999999965e-04,1.74074424377333975e-04,-3.99999999999999965e-04,0.000000000e+00,-1.000000000e+00,3.93908918920317873e-05,4.30834675857730423e-08
315,open_boundary.z_min.vacuum,open_boundary,ring,vacuum,outside,313,314,1.93769870323349868e-04,-3.99999999999999965e-04,2.44097144635917884e-04,-3.99999999999999965e-04,2.18933507479633876e-04,-3.99999999999999965e-04,0.000000000e+00,-1.000000000e+00,5.03272743125680161e-05,6.92301883503439961e-08
316,open_boundary.z_min.vacuum,open_boundary,ring,vacuum,outside,314,315,2.44097144635917884e-04,-3.99999999999999965e-04,3.08397193527602115e-04,-3.99999999999999965e-04,2.76247169081760013e-04,-3.99999999999999965e-04,0.000000000e+00,-1.000000000e+00,6.43000488916842304e-05,1.11606376359233927e-07
317,open_boundary.z_min.vacuum,open_boundary,ring,vacuum,outside,315,316,3.08397193527602115e-04,-3.99999999999999965e-04,3.89838559645013373e-04,-3.99999999999999965e-04,3.49117876586307744e-04,-3.99999999999999965e-04,0.000000000e+00,-1.000000000e+00,8.14413661174112581e-05,1.78647525818797948e-07
318,open_boundary.z_min.vacuum,open_boundary,ring,vacuum,outside,316,317,3.89838559645013373e-04,-3.99999999999999965e-04,4.76843940990179563e-04,-3.99999999999999965e-04,4.33341250317596468e-04,-3.99999999999999965e-04,0.000000000e+00,-1.000000000e+00,8.70053813451661905e-05,2.36895065927698200e-07
319,open_boundary.z_min.vacuum,open_boundary,ring,vacuum,outside,317,318,4.76843940990179563e-04,-3.99999999999999965e-04,5.63849322335345645e-04,-3.99999999999999965e-04,5.20346631662762550e-04,-3.99999999999999965e-04,0.000000000e+00,-1.000000000e+00,8.70053813451660820e-05,2.84458378985759355e-07
320,open_boundary.z_min.vacuum,open_boundary,ring,vacuum,outside,318,319,5.63849322335345645e-04,-3.99999999999999965e-04,6.50854703680512053e-04,-3.99999999999999965e-04,6.07352013007928849e-04,-3.99999999999999965e-04,0.000000000e+00,-1.000000000e+00,8.70053813451664073e-05,3.32021692043822177e-07
321,open_boundary.z_min.vacuum,open_boundary,ring,vacuum,outside,319,320,6.50854703680512053e-04,-3.99999999999999965e-04,7.37860085025678243e-04,-3.99999999999999965e-04,6.94357394353095148e-04,-3.99999999999999965e-04,0.000000000e+00,-1.000000000e+00,8.70053813451661905e-05,3.79585005101882988e-07
322,open_boundary.z_min.vacuum,open_boundary,ring,vacuum,outside,320,321,7.37860085025678243e-04,-3.99999999999999965e-04,8.24865466370844650e-04,-3.99999999999999965e-04,7.81362775698261447e-04,-3.99999999999999965e-04,0.000000000e+00,-1.000000000e+00,8.70053813451664073e-05,4.27148318159945651e-07
323,open_boundary.z_min.vacuum,open_boundary,ring,vacuum,outside,321,322,8.24865466370844650e-04,-3.99999999999999965e-04,9.11870847716010841e-04,-3.99999999999999965e-04,8.68368157043427746e-04,-3.99999999999999965e-04,0.000000000e+00,-1.000000000e+00,8.70053813451661905e-05,4.74711631218006250e-07
324,open_boundary.z_min.vacuum,open_boundary,ring,vacuum,outside,322,323,9.11870847716010841e-04,-3.99999999999999965e-04,9.98876229061176598e-04,-3.99999999999999965e-04,9.55373538388593719e-04,-3.99999999999999965e-04,0.000000000e+00,-1.000000000e+00,8.70053813451657568e-05,5.22274944276065102e-07
325,open_boundary.z_min.vacuum,open_boundary,ring,vacuum,outside,323,324,9.98876229061176598e-04,-3.99999999999999965e-04,1.08588161040634322e-03,-3.99999999999999965e-04,1.04237891973375991e-03,-3.99999999999999965e-04,0.000000000e+00,-1.000000000e+00,8.70053813451666241e-05,5.69838257334132160e-07
326,open_boundary.z_min.vacuum,open_boundary,ring,vacuum,outside,324,325,1.08588161040634322e-03,-3.99999999999999965e-04,1.17288699175150963e-03,-3.99999999999999965e-04,1.12938430107892632e-03,-3.99999999999999965e-04,0.000000000e+00,-1.000000000e+00,8.70053813451664073e-05,6.17401570392192547e-07
327,open_boundary.z_min.vacuum,open_boundary,ring,vacuum,outside,325,326,1.17288699175150963e-03,-3.99999999999999965e-04,1.25989237309667560e-03,-3.99999999999999965e-04,1.21638968242409251e-03,-3.99999999999999965e-04,0.000000000e+00,-1.000000000e+00,8.70053813451659736e-05,6.64964883450250923e-07
328,open_boundary.z_min.vacuum,open_boundary,ring,vacuum,outside,326,327,1.25989237309667560e-03,-3.99999999999999965e-04,1.34689775444184201e-03,-3.99999999999999965e-04,1.30339506376925870e-03,-3.99999999999999965e-04,0.000000000e+00,-1.000000000e+00,8.70053813451664073e-05,7.12528196508315863e-07
329,open_boundary.z_min.vacuum,open_boundary,ring,vacuum,outside,327,328,1.34689775444184201e-03,-3.99999999999999965e-04,1.43390313578700820e-03,-3.99999999999999965e-04,1.39040044511442511e-03,-3.99999999999999965e-04,0.000000000e+00,-1.000000000e+00,8.70053813451661905e-05,7.60091509566375826e-07
330,open_boundary.z_min.vacuum,open_boundary,ring,vacuum,outside,328,329,1.43390313578700820e-03,-3.99999999999999965e-04,1.52090851713217439e-03,-3.99999999999999965e-04,1.47740582645959130e-03,-3.99999999999999965e-04,0.000000000e+00,-1.000000000e+00,8.70053813451661905e-05,8.07654822624437378e-07
331,open_boundary.z_min.vacuum,open_boundary,ring,vacuum,outside,329,330,1.52090851713217439e-03,-3.99999999999999965e-04,1.60791389847734058e-03,-3.99999999999999965e-04,1.56441120780475749e-03,-3.99999999999999965e-04,0.000000000e+00,-1.000000000e+00,8.70053813451661905e-05,8.55218135682498930e-07
332,open_boundary.z_min.vacuum,open_boundary,ring,vacuum,outside,330,331,1.60791389847734058e-03,-3.99999999999999965e-04,1.69491927982250656e-03,-3.99999999999999965e-04,1.65141658914992346e-03,-3.99999999999999965e-04,0.000000000e+00,-1.000000000e+00,8.70053813451659736e-05,9.02781448740558153e-07
333,open_boundary.z_min.vacuum,open_boundary,ring,vacuum,outside,331,332,1.69491927982250656e-03,-3.99999999999999965e-04,1.78192466116767296e-03,-3.99999999999999965e-04,1.73842197049508965e-03,-3.99999999999999965e-04,0.000000000e+00,-1.000000000e+00,8.70053813451664073e-05,9.50344761798624363e-07
334,open_boundary.z_min.vacuum,open_boundary,ring,vacuum,outside,332,333,1.78192466116767296e-03,-3.99999999999999965e-04,1.86893004251283959e-03,-3.99999999999999965e-04,1.82542735184025627e-03,-3.99999999999999965e-04,0.000000000e+00,-1.000000000e+00,8.70053813451666241e-05,9.97908074856688774e-07
335,open_boundary.z_min.vacuum,open_boundary,ring,vacuum,outside,333,334,1.86893004251283959e-03,-3.99999999999999965e-04,1.95593542385800491e-03,-3.99999999999999965e-04,1.91243273318542225e-03,-3.99999999999999965e-04,0.000000000e+00,-1.000000000e+00,8.70053813451653231e-05,1.04547138791473487e-06
336,open_boundary.z_min.vacuum,open_boundary,ring,vacuum,outside,334,335,1.95593542385800491e-03,-3.99999999999999965e-04,2.04294080520317197e-03,-3.99999999999999965e-04,1.99943811453058822e-03,-3.99999999999999965e-04,0.000000000e+00,-1.000000000e+00,8.70053813451670578e-05,1.09303470097281760e-06
337,open_boundary.z_min.vacuum,open_boundary,ring,vacuum,outside,335,336,2.04294080520317197e-03,-3.99999999999999965e-04,2.12994618654833772e-03,-3.99999999999999965e-04,2.08644349587575485e-03,-3.99999999999999965e-04,0.000000000e+00,-1.000000000e+00,8.70053813451657568e-05,1.14059801403086284e-06
338,open_boundary.z_min.vacuum,open_boundary,ring,vacuum,outside,336,337,2.12994618654833772e-03,-3.99999999999999965e-04,2.21695156789350391e-03,-3.99999999999999965e-04,2.17344887722092060e-03,-3.99999999999999965e-04,0.000000000e+00,-1.000000000e+00,8.70053813451661905e-05,1.18816132708892990e-06
339,open_boundary.z_min.vacuum,open_boundary,ring,vacuum,outside,337,338,2.21695156789350391e-03,-3.99999999999999965e-04,2.30395694923867054e-03,-3.99999999999999965e-04,2.26045425856608723e-03,-3.99999999999999965e-04,0.000000000e+00,-1.000000000e+00,8.70053813451666241e-05,1.23572464014699802e-06
340,open_boundary.z_min.vacuum,open_boundary,ring,vacuum,outside,338,339,2.30395694923867054e-03,-3.99999999999999965e-04,2.39096233058383630e-03,-3.99999999999999965e-04,2.34745963991125342e-03,-3.99999999999999965e-04,0.000000000e+00,-1.000000000e+00,8.70053813451657568e-05,1.28328795320504686e-06
341,open_boundary.z_min.vacuum,open_boundary,ring,vacuum,outside,339,340,2.39096233058383630e-03,-3.99999999999999965e-04,2.47796771192900292e-03,-3.99999999999999965e-04,2.43446502125641961e-03,-3.99999999999999965e-04,0.000000000e+00,-1.000000000e+00,8.70053813451666241e-05,1.33085126626312154e-06
342,open_boundary.z_min.vacuum,open_boundary,ring,vacuum,outside,340,341,2.47796771192900292e-03,-3.99999999999999965e-04,2.56497309327416911e-03,-3.99999999999999965e-04,2.52147040260158623e-03,-3.99999999999999965e-04,0.000000000e+00,-1.000000000e+00,8.70053813451661905e-05,1.37841457932117674e-06
343,open_boundary.z_min.vacuum,open_boundary,ring,vacuum,outside,341,342,2.56497309327416911e-03,-3.99999999999999965e-04,2.65197847461933530e-03,-3.99999999999999965e-04,2.60847578394675199e-03,-3.99999999999999965e-04,0.000000000e+00,-1.000000000e+00,8.70053813451661905e-05,1.42597789237923808e-06
344,open_boundary.z_min.vacuum,open_boundary,ring,vacuum,outside,342,343,2.65197847461933530e-03,-3.99999999999999965e-04,2.73898385596450149e-03,-3.99999999999999965e-04,2.69548116529191861e-03,-3.99999999999999965e-04,0.000000000e+00,-1.000000000e+00,8.70053813451661905e-05,1.47354120543729985e-06
345,open_boundary.z_min.vacuum,open_boundary,ring,vacuum,outside,343,344,2.73898385596450149e-03,-3.99999999999999965e-04,2.82598923730966768e-03,-3.99999999999999965e-04,2.78248654663708437e-03,-3.99999999999999965e-04,0.000000000e+00,-1.000000000e+00,8.70053813451661905e-05,1.52110451849536119e-06
346,open_boundary.z_min.vacuum,open_boundary,ring,vacuum,outside,344,345,2.82598923730966768e-03,-3.99999999999999965e-04,2.91299461865483387e-03,-3.99999999999999965e-04,2.86949192798225099e-03,-3.99999999999999965e-04,0.000000000e+00,-1.000000000e+00,8.70053813451661905e-05,1.56866783155342295e-06
347,open_boundary.z_min.vacuum,open_boundary,ring,vacuum,outside,345,346,2.91299461865483387e-03,-3.99999999999999965e-04,3.00000000000000006e-03,-3.99999999999999965e-04,2.95649730932741675e-03,-3.99999999999999965e-04,0.000000000e+00,-1.000000000e+00,8.70053813451661905e-05,1.61623114461148429e-06
348,open_boundary.r_max,open_boundary,ring,vacuum,outside,346,347,3.00000000000000006e-03,-3.99999999999999965e-04,3.00000000000000006e-03,-3.13636363636363592e-04,3.00000000000000006e-03,-3.56818181818181778e-04,1.000000000e+00,-0.000000000e+00,8.63636363636363733e-05,1.62791619322380208e-06
349,open_boundary.r_max,open_boundary,ring,vacuum,outside,347,348,3.00000000000000006e-03,-3.13636363636363592e-04,3.00000000000000006e-03,-2.27272727272727029e-04,3.00000000000000006e-03,-2.70454545454545297e-04,1.000000000e+00,-0.000000000e+00,8.63636363636365631e-05,1.62791619322380568e-06
350,open_boundary.r_max,open_boundary,ring,vacuum,outside,348,349,3.00000000000000006e-03,-2.27272727272727029e-04,3.00000000000000006e-03,-1.40909090909090953e-04,3.00000000000000006e-03,-1.84090909090908977e-04,1.000000000e+00,-0.000000000e+00,8.63636363636360752e-05,1.62791619322379658e-06
351,open_boundary.r_max,open_boundary,ring,vacuum,outside,349,350,3.00000000000000006e-03,-1.40909090909090953e-04,3.00000000000000006e-03,-5.45454545454547969e-05,3.00000000000000006e-03,-9.77272727272728752e-05,1.000000000e+00,-0.000000000e+00,8.63636363636361565e-05,1.62791619322379806e-06
352,open_boundary.r_max,open_boundary,ring,vacuum,outside,350,351,3.00000000000000006e-03,-5.45454545454547969e-05,3.00000000000000006e-03,3.18181818181813595e-05,3.00000000000000006e-03,-1.13636363636367187e-05,1.000000000e+00,-0.000000000e+00,8.63636363636361565e-05,1.62791619322379806e-06
353,open_boundary.r_max,open_boundary,ring,vacuum,outside,351,352,3.00000000000000006e-03,3.18181818181813595e-05,3.00000000000000006e-03,1.18181818181817299e-04,3.00000000000000006e-03,7.49999999999993294e-05,1.000000000e+00,-0.000000000e+00,8.63636363636359396e-05,1.62791619322379382e-06
