# Volumenladung, Potential mit und ohne Ladung, und die Differenz.
# Die Ladungsdichte ist die deponierte Knotenladung geteilt durch das
# zugehoerige Knotenvolumen -- eine ABGELEITETE Groesse zur Anzeige,
# nicht die Groesse, mit der gerechnet wurde (das ist die Knotenladung).
r_m,z_m,node_charge_C,phi_V,phi_no_charge_V,dphi_V,Er_V_per_m,Ez_V_per_m,dEr_V_per_m,dEz_V_per_m
5.666666667e-06,-2.666666667e-05,0.000000000e+00,2.347820270e+00,1.124297979e-01,2.235390472e+00,1.574432125e+05,-3.271640027e+05,1.525363790e+05,-3.124913634e+05
6.000000000e-06,-2.666666667e-05,0.000000000e+00,2.294827033e+00,1.107557685e-01,2.184071265e+00,1.620149607e+05,-3.166519777e+05,1.568572890e+05,-3.021977897e+05
6.333333333e-06,-2.666666667e-05,0.000000000e+00,2.240394398e+00,1.089991628e-01,2.131395235e+00,1.660308980e+05,-3.060593169e+05,1.606285119e+05,-2.918343567e+05
6.666666667e-06,-2.666666667e-05,0.000000000e+00,2.184702967e+00,1.071620765e-01,2.077540890e+00,1.695133215e+05,-2.954362793e+05,1.638726374e+05,-2.814510500e+05
7.000000000e-06,-2.666666667e-05,0.000000000e+00,2.127925533e+00,1.052466999e-01,2.022678834e+00,1.724879505e+05,-2.848282223e+05,1.666156673e+05,-2.710929414e+05
7.333333333e-06,-2.666666667e-05,0.000000000e+00,2.070226098e+00,1.032553147e-01,1.966970783e+00,1.749830576e+05,-2.742753759e+05,1.688861476e+05,-2.607999630e+05
7.666666667e-06,-2.666666667e-05,0.000000000e+00,2.011759146e+00,1.011902911e-01,1.910568855e+00,1.770286392e+05,-2.638127865e+05,1.707143377e+05,-2.506068522e+05
8.000000000e-06,-2.666666667e-05,0.000000000e+00,1.952669192e+00,9.905408480e-02,1.853615107e+00,1.786556515e+05,-2.534704081e+05,1.721314470e+05,-2.405432427e+05
8.333333333e-06,-2.666666667e-05,0.000000000e+00,1.893090550e+00,9.684923326e-02,1.796241317e+00,1.798953345e+05,-2.432733157e+05,1.731689580e+05,-2.306338781e+05
8.666666667e-06,-2.666666667e-05,0.000000000e+00,1.833147315e+00,9.457835262e-02,1.738568962e+00,1.807786346e+05,-2.332420112e+05,1.738580496e+05,-2.208989193e+05
9.000000000e-06,-2.666666667e-05,0.000000000e+00,1.772953510e+00,9.224413409e-02,1.680709376e+00,1.813357328e+05,-2.233927948e+05,1.742291239e+05,-2.113543154e+05
9.333333333e-06,-2.666666667e-05,0.000000000e+00,1.712613385e+00,8.984934041e-02,1.622764044e+00,1.815956736e+05,-2.137381751e+05,1.743114356e+05,-2.020122144e+05
9.666666667e-06,-2.666666667e-05,0.000000000e+00,1.652221809e+00,8.739680210e-02,1.564825007e+00,1.815860907e+05,-2.042872951e+05,1.741328174e+05,-1.928813900e+05
1.000000000e-05,-2.666666667e-05,0.000000000e+00,1.591864761e+00,8.488941377e-02,1.506975347e+00,1.813330177e+05,-1.950463567e+05,1.737194902e+05,-1.839676665e+05
1.033333333e-05,-2.666666667e-05,0.000000000e+00,1.531619856e+00,8.233013024e-02,1.449289726e+00,1.808607716e+05,-1.860190288e+05,1.730959468e+05,-1.752743272e+05
1.066666667e-05,-2.666666667e-05,0.000000000e+00,1.471556917e+00,7.972196262e-02,1.391834954e+00,1.801918979e+05,-1.772068305e+05,1.722848962e+05,-1.668024984e+05
1.100000000e-05,-2.666666667e-05,0.000000000e+00,1.411738550e+00,7.706797433e-02,1.334670575e+00,1.793471642e+05,-1.686094814e+05,1.713072578e+05,-1.585514998e+05
1.133333333e-05,-2.666666667e-05,0.000000000e+00,1.352220723e+00,7.437127705e-02,1.277849446e+00,1.783455916e+05,-1.602252176e+05,1.701821916e+05,-1.505191617e+05
1.166666667e-05,-2.666666667e-05,0.000000000e+00,1.293053335e+00,7.163502658e-02,1.221418308e+00,1.772045133e+05,-1.520510714e+05,1.689271577e+05,-1.427021043e+05
1.200000000e-05,-2.666666667e-05,0.000000000e+00,1.234280751e+00,6.886241872e-02,1.165418332e+00,1.759396534e+05,-1.440831154e+05,1.675579943e+05,-1.350959834e+05
1.233333333e-05,-2.666666667e-05,0.000000000e+00,1.175942329e+00,6.605668501e-02,1.109885644e+00,1.745652185e+05,-1.363166736e+05,1.660890091e+05,-1.276957012e+05
1.266666667e-05,-2.666666667e-05,0.000000000e+00,1.118072902e+00,6.322108851e-02,1.054851813e+00,1.730939953e+05,-1.287465014e+05,1.645330776e+05,-1.204955871e+05
1.300000000e-05,-2.666666667e-05,0.000000000e+00,1.060703235e+00,6.035891946e-02,1.000344315e+00,1.715374531e+05,-1.213669374e+05,1.629017444e+05,-1.134895506e+05
1.333333333e-05,-2.666666667e-05,0.000000000e+00,1.003860445e+00,5.747349100e-02,9.463869537e-01,1.699058442e+05,-1.141720311e+05,1.612053241e+05,-1.066712088e+05
1.366666667e-05,-2.666666667e-05,0.000000000e+00,9.475683931e-01,5.456813480e-02,8.930002583e-01,1.682083029e+05,-1.071556482e+05,1.594530006e+05,-1.000339923e+05
1.400000000e-05,-2.666666667e-05,0.000000000e+00,8.918480409e-01,5.164619669e-02,8.402018442e-01,1.664529405e+05,-1.003115568e+05,1.576529210e+05,-9.357123283e+04
1.433333333e-05,-2.666666667e-05,0.000000000e+00,8.367177771e-01,4.871103229e-02,7.880067448e-01,1.646469340e+05,-9.363349833e+04,1.558122855e+05,-8.727623361e+04
1.466666667e-05,-2.666666667e-05,0.000000000e+00,7.821937170e-01,4.576600262e-02,7.364277144e-01,1.627966099e+05,-8.711524313e+04,1.539374302e+05,-8.114232647e+04
1.500000000e-05,-2.666666667e-05,0.000000000e+00,7.282899746e-01,4.281446968e-02,6.854755049e-01,1.609075215e+05,-8.075063575e+04,1.520339051e+05,-7.516291710e+04
1.533333333e-05,-2.666666667e-05,0.000000000e+00,6.750189094e-01,3.985979214e-02,6.351591173e-01,1.589845200e+05,-7.453362950e+04,1.501065448e+05,-6.933152042e+04
1.566666667e-05,-2.666666667e-05,0.000000000e+00,6.223913515e-01,3.690532089e-02,5.854860306e-01,1.570318194e+05,-6.845831313e+04,1.481595334e+05,-6.364178781e+04
1.600000000e-05,-2.666666667e-05,0.000000000e+00,5.704168055e-01,3.395439473e-02,5.364624107e-01,1.550530551e+05,-6.251893063e+04,1.461964638e+05,-5.808752746e+04
1.633333333e-05,-2.666666667e-05,0.000000000e+00,5.191036360e-01,3.101033604e-02,4.880932999e-01,1.530513376e+05,-5.670989547e+04,1.442203905e+05,-5.266271916e+04
1.666666667e-05,-2.666666667e-05,0.000000000e+00,4.684592358e-01,2.807644648e-02,4.403827893e-01,1.510292997e+05,-5.102580026e+04,1.422338780e+05,-4.736152456e+04
1.700000000e-05,-2.666666667e-05,0.000000000e+00,4.184901793e-01,2.515600268e-02,3.933341766e-01,1.489891403e+05,-4.546142275e+04,1.402390435e+05,-4.217829368e+04
1.733333333e-05,-2.666666667e-05,0.000000000e+00,3.692023621e-01,2.225225209e-02,3.469501100e-01,1.469326616e+05,-4.001172883e+04,1.382375954e+05,-3.710756852e+04
1.766666667e-05,-2.666666667e-05,0.000000000e+00,3.206011286e-01,1.936840875e-02,3.012327199e-01,1.448613037e+05,-3.467187326e+04,1.362308672e+05,-3.214408430e+04
1.800000000e-05,-2.666666667e-05,0.000000000e+00,2.726913889e-01,1.650764920e-02,2.561837397e-01,1.427761742e+05,-2.943719858e+04,1.342198479e+05,-2.728276888e+04
1.833333333e-05,-2.666666667e-05,0.000000000e+00,2.254777258e-01,1.367310838e-02,2.118046174e-01,1.406780746e+05,-2.430323261e+04,1.322052081e+05,-2.251874087e+04
1.866666667e-05,-2.666666667e-05,0.000000000e+00,1.789644947e-01,1.086787566e-02,1.680966191e-01,1.385675235e+05,-1.926568510e+04,1.301873234e+05,-1.784730671e+04
1.900000000e-05,-2.666666667e-05,0.000000000e+00,1.331559149e-01,8.094990910e-03,1.250609239e-01,1.364447759e+05,-1.432044352e+04,1.281662944e+05,-1.326395706e+04
1.933333333e-05,-2.666666667e-05,0.000000000e+00,8.805615526e-02,5.357440618e-03,8.269871464e-02,1.343098409e+05,-9.463568604e+03,1.261419643e+05,-8.764362806e+03
1.966666667e-05,-2.666666667e-05,0.000000000e+00,4.366941520e-02,2.658154140e-03,4.101126106e-02,1.321624958e+05,-4.691289683e+03,1.241139331e+05,-4.344370856e+03
2.000000000e-05,-2.666666667e-05,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.310947546e+05,-2.345545955e+03,1.231074659e+05,-2.172016848e+03
0.000000000e+00,-2.600000000e-05,0.000000000e+00,3.159448171e+00,1.381949622e-01,3.021253209e+00,9.289928732e+03,-4.882477464e+05,9.067645807e+03,-4.704257614e+05
3.333333333e-07,-2.600000000e-05,0.000000000e+00,3.156375257e+00,1.381209868e-01,3.018254270e+00,1.854420878e+04,-4.873267776e+05,1.809982133e+04,-4.695167157e+05
6.666666667e-07,-2.600000000e-05,0.000000000e+00,3.149220820e+00,1.379484567e-01,3.011272364e+00,3.003800466e+04,-4.856136512e+05,2.931635805e+04,-4.678258337e+05
1.000000000e-06,-2.600000000e-05,0.000000000e+00,3.137615811e+00,1.376677142e-01,2.999948097e+00,4.291806785e+04,-4.828388852e+05,4.188293069e+04,-4.650872641e+05
1.333333333e-06,-2.600000000e-05,0.000000000e+00,3.121567974e+00,1.372776868e-01,2.984290287e+00,5.594612529e+04,-4.790102968e+05,5.458944560e+04,-4.613089622e+05
1.666666667e-06,-2.600000000e-05,0.000000000e+00,3.101149235e+00,1.367783733e-01,2.964370862e+00,6.881445459e+04,-4.741537455e+05,6.713413308e+04,-4.565167879e+05
2.000000000e-06,-2.600000000e-05,0.000000000e+00,3.076466777e+00,1.361701602e-01,2.940296617e+00,8.137275475e+04,-4.683063376e+05,7.936893900e+04,-4.507477977e+05
2.333333333e-06,-2.600000000e-05,0.000000000e+00,3.047655107e+00,1.354536636e-01,2.912201443e+00,9.351878361e+04,-4.615148020e+05,9.119280739e+04,-4.440486409e+05
2.666666667e-06,-2.600000000e-05,0.000000000e+00,3.014872609e+00,1.346296758e-01,2.880242933e+00,1.051718799e+05,-4.538346224e+05,1.025258633e+05,-4.364746995e+05
3.000000000e-06,-2.600000000e-05,0.000000000e+00,2.978298669e+00,1.336991425e-01,2.844599527e+00,1.162647341e+05,-4.453293232e+05,1.133014035e+05,-4.280893756e+05
3.333333333e-06,-2.600000000e-05,0.000000000e+00,2.938131087e+00,1.326631513e-01,2.805467936e+00,1.267410042e+05,-4.360696006e+05,1.234636001e+05,-4.189632255e+05
3.666666667e-06,-2.600000000e-05,0.000000000e+00,2.894583332e+00,1.315229247e-01,2.763060407e+00,1.365545926e+05,-4.261321518e+05,1.329668166e+05,-4.091727889e+05
4.000000000e-06,-2.600000000e-05,0.000000000e+00,2.847881573e+00,1.302798157e-01,2.717601757e+00,1.456695888e+05,-4.155983761e+05,1.417755705e+05,-3.987992906e+05
4.333333333e-06,-2.600000000e-05,0.000000000e+00,2.798261507e+00,1.289353039e-01,2.669326203e+00,1.540605921e+05,-4.045527995e+05,1.498648662e+05,-3.879270660e+05
4.666666667e-06,-2.600000000e-05,0.000000000e+00,2.745965242e+00,1.274909927e-01,2.618474249e+00,1.617125730e+05,-3.930813683e+05,1.572200618e+05,-3.766418548e+05
5.000000000e-06,-2.600000000e-05,0.000000000e+00,2.691237865e+00,1.259486060e-01,2.565289259e+00,1.686207793e+05,-3.812697419e+05,1.638367789e+05,-3.650290942e+05
5.333333333e-06,-2.600000000e-05,0.000000000e+00,2.634324451e+00,1.243099856e-01,2.510014465e+00,1.747902574e+05,-3.692015468e+05,1.697204251e+05,-3.531721735e+05
5.666666667e-06,-2.600000000e-05,0.000000000e+00,2.575466911e+00,1.225770885e-01,2.452889822e+00,1.802350066e+05,-3.569568143e+05,1.748853502e+05,-3.411508715e+05
6.000000000e-06,-2.600000000e-05,0.000000000e+00,2.514901369e+00,1.207519840e-01,2.394149385e+00,1.849770570e+05,-3.446106077e+05,1.793539235e+05,-3.290399851e+05
6.333333333e-06,-2.600000000e-05,0.000000000e+00,2.452855722e+00,1.188368504e-01,2.334018872e+00,1.890451774e+05,-3.322319049e+05,1.831552431e+05,-3.169082112e+05
6.666666667e-06,-2.600000000e-05,0.000000000e+00,2.389547680e+00,1.168339726e-01,2.272713707e+00,1.924735883e+05,-3.198828096e+05,1.863238483e+05,-3.048173592e+05
7.000000000e-06,-2.600000000e-05,0.000000000e+00,2.325183189e+00,1.147457381e-01,2.210437451e+00,1.953005739e+05,-3.076180584e+05,1.888983317e+05,-2.928218581e+05
7.333333333e-06,-2.600000000e-05,0.000000000e+00,2.259955305e+00,1.125746348e-01,2.147380670e+00,1.975671498e+05,-2.954848412e+05,1.909200064e+05,-2.809685768e+05
7.666666667e-06,-2.600000000e-05,0.000000000e+00,2.194043467e+00,1.103232467e-01,2.083720220e+00,1.993158222e+05,-2.835228872e+05,1.924316658e+05,-2.692969117e+05
8.000000000e-06,-2.600000000e-05,0.000000000e+00,2.127613152e+00,1.079942509e-01,2.019618901e+00,2.005894906e+05,-2.717647758e+05,1.934764852e+05,-2.578390970e+05
8.333333333e-06,-2.600000000e-05,0.000000000e+00,2.060815859e+00,1.055904139e-01,1.955225445e+00,2.014305201e+05,-2.602364177e+05,1.940970944e+05,-2.466206870e+05
8.666666667e-06,-2.600000000e-05,0.000000000e+00,1.993789365e+00,1.031145879e-01,1.890674777e+00,2.018799957e+05,-2.489576528e+05,1.943348315e+05,-2.356611537e+05
9.000000000e-06,-2.600000000e-05,0.000000000e+00,1.926658202e+00,1.005697068e-01,1.826088495e+00,2.019771557e+05,-2.379429135e+05,1.942291761e+05,-2.249745514e+05
9.333333333e-06,-2.600000000e-05,0.000000000e+00,1.859534304e+00,9.795878269e-02,1.761575521e+00,2.017589904e+05,-2.272019128e+05,1.938173477e+05,-2.145702049e+05
9.666666667e-06,-2.600000000e-05,0.000000000e+00,1.792517757e+00,9.528490150e-02,1.697232855e+00,2.012599862e+05,-2.167403212e+05,1.931340496e+05,-2.044533868e+05
1.000000000e-05,-2.600000000e-05,0.000000000e+00,1.725697630e+00,9.255121901e-02,1.633146411e+00,2.005119910e+05,-2.065604090e+05,1.922113341e+05,-1.946259606e+05
1.033333333e-05,-2.600000000e-05,0.000000000e+00,1.659152835e+00,8.976095667e-02,1.569391878e+00,1.995441775e+05,-1.966616373e+05,1.910785653e+05,-1.850869721e+05
1.066666667e-05,-2.600000000e-05,0.000000000e+00,1.592952991e+00,8.691739730e-02,1.506035594e+00,1.983830808e+05,-1.870411883e+05,1.897624569e+05,-1.758331803e+05
1.100000000e-05,-2.600000000e-05,0.000000000e+00,1.527159279e+00,8.402388078e-02,1.443135398e+00,1.970526907e+05,-1.776944322e+05,1.882871636e+05,-1.668595248e+05
1.133333333e-05,-2.600000000e-05,0.000000000e+00,1.461825252e+00,8.108379957e-02,1.380741452e+00,1.955745807e+05,-1.686153304e+05,1.866744112e+05,-1.581595295e+05
1.166666667e-05,-2.600000000e-05,0.000000000e+00,1.396997614e+00,7.810059429e-02,1.318897019e+00,1.939680617e+05,-1.597967785e+05,1.849436484e+05,-1.497256465e+05
1.200000000e-05,-2.600000000e-05,0.000000000e+00,1.332716940e+00,7.507774914e-02,1.257639191e+00,1.922503467e+05,-1.512308947e+05,1.831122127e+05,-1.415495447e+05
1.233333333e-05,-2.600000000e-05,0.000000000e+00,1.269018347e+00,7.201878730e-02,1.196999560e+00,1.904367209e+05,-1.429092586e+05,1.811954999e+05,-1.336223495e+05
1.266666667e-05,-2.600000000e-05,0.000000000e+00,1.205932105e+00,6.892726633e-02,1.137004839e+00,1.885407097e+05,-1.348231067e+05,1.792071317e+05,-1.259348386e+05
1.300000000e-05,-2.600000000e-05,0.000000000e+00,1.143484202e+00,6.580677344e-02,1.077677429e+00,1.865742410e+05,-1.269634905e+05,1.771591184e+05,-1.184776010e+05
1.333333333e-05,-2.600000000e-05,0.000000000e+00,1.081696848e+00,6.266092078e-02,1.019035927e+00,1.845477987e+05,-1.193214035e+05,1.750620121e+05,-1.112411644e+05
1.366666667e-05,-2.600000000e-05,0.000000000e+00,1.020588936e+00,5.949334075e-02,9.610955957e-01,1.824705665e+05,-1.118878802e+05,1.729250500e+05,-1.042160948e+05
1.400000000e-05,-2.600000000e-05,0.000000000e+00,9.601764592e-01,5.630768117e-02,9.038687781e-01,1.803505600e+05,-1.046540739e+05,1.707562874e+05,-9.739307525e+04
1.433333333e-05,-2.600000000e-05,0.000000000e+00,9.004728767e-01,5.310760054e-02,8.473652761e-01,1.781947479e+05,-9.761131510e+04,1.685627177e+05,-9.076296438e+04
1.466666667e-05,-2.600000000e-05,0.000000000e+00,8.414894513e-01,4.989676326e-02,7.915926880e-01,1.760091614e+05,-9.075115535e+04,1.663503832e+05,-8.431684114e+04
1.500000000e-05,-2.600000000e-05,0.000000000e+00,7.832355465e-01,4.667883483e-02,7.365567117e-01,1.737989943e+05,-8.406539830e+04,1.641244735e+05,-7.804603650e+04
1.533333333e-05,-2.600000000e-05,0.000000000e+00,7.257188933e-01,4.345747708e-02,6.822614162e-01,1.715686906e+05,-7.754612101e+04,1.618894150e+05,-7.194215526e+04
1.566666667e-05,-2.600000000e-05,0.000000000e+00,6.689458292e-01,4.023634339e-02,6.287094858e-01,1.693220252e+05,-7.118568714e+04,1.596489498e+05,-6.599708989e+04
1.600000000e-05,-2.600000000e-05,0.000000000e+00,6.129215120e-01,3.701907396e-02,5.759024380e-01,1.670621734e+05,-6.497675380e+04,1.574062069e+05,-6.020302803e+04
1.633333333e-05,-2.600000000e-05,0.000000000e+00,5.576501109e-01,3.380929110e-02,5.238408198e-01,1.647917744e+05,-5.891227342e+04,1.551637646e+05,-5.455245491e+04
1.666666667e-05,-2.600000000e-05,0.000000000e+00,5.031349782e-01,3.061059451e-02,4.725243837e-01,1.625129862e+05,-5.298549170e+04,1.529237061e+05,-4.903815196e+04
1.700000000e-05,-2.600000000e-05,0.000000000e+00,4.493788032e-01,2.742655663e-02,4.219522466e-01,1.602275343e+05,-4.718994263e+04,1.506876683e+05,-4.365319241e+04
1.733333333e-05,-2.600000000e-05,0.000000000e+00,3.963837509e-01,2.426071809e-02,3.721230328e-01,1.579367546e+05,-4.151944130e+04,1.484568844e+05,-3.839093466e+04
1.766666667e-05,-2.600000000e-05,0.000000000e+00,3.441515872e-01,2.111658308e-02,3.230350041e-01,1.556416302e+05,-3.596807506e+04,1.462322217e+05,-3.324501409e+04
1.800000000e-05,-2.600000000e-05,0.000000000e+00,2.926837922e-01,1.799761492e-02,2.746861772e-01,1.533428244e+05,-3.053019363e+04,1.440142139e+05,-2.820933371e+04
1.833333333e-05,-2.600000000e-05,0.000000000e+00,2.419816638e-01,1.490723156e-02,2.270744322e-01,1.510407082e+05,-2.520039845e+04,1.418030894e+05,-2.327805409e+04
1.866666667e-05,-2.600000000e-05,0.000000000e+00,1.920464120e-01,1.184880131e-02,1.801976107e-01,1.487353846e+05,-1.997353169e+04,1.395987954e+05,-1.844558295e+04
1.900000000e-05,-2.600000000e-05,0.000000000e+00,1.428792459e-01,8.825638457e-03,1.340536075e-01,1.464267089e+05,-1.484466515e+04,1.374010186e+05,-1.370656459e+04
1.933333333e-05,-2.600000000e-05,0.000000000e+00,9.448145469e-02,5.840999125e-03,8.864045556e-02,1.441143056e+05,-9.809089224e+03,1.352092028e+05,-9.055869394e+03
1.966666667e-05,-2.600000000e-05,0.000000000e+00,4.685448250e-02,2.898077139e-03,4.395640536e-02,1.417975830e+05,-4.862302206e+03,1.330225629e+05,-4.488583699e+03
2.000000000e-05,-2.600000000e-05,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.406478093e+05,-2.430981394e+03,1.319395937e+05,-2.244047060e+03
0.000000000e+00,-2.533333333e-05,0.000000000e+00,3.503748900e+00,1.505239130e-01,3.353224987e+00,1.092510267e+04,-5.487342824e+05,1.068299145e+04,-5.295198602e+05
3.333333333e-07,-2.533333333e-05,0.000000000e+00,3.500136323e+00,1.504433387e-01,3.349692984e+00,2.180651133e+04,-5.476153065e+05,2.132248322e+04,-5.284137386e+05
6.666666667e-07,-2.533333333e-05,0.000000000e+00,3.491726374e+00,1.502554184e-01,3.341470956e+00,3.531725819e+04,-5.455332397e+05,3.453123855e+04,-5.263556537e+05
1.000000000e-06,-2.533333333e-05,0.000000000e+00,3.478087747e+00,1.499496328e-01,3.328138114e+00,5.044888051e+04,-5.421598058e+05,4.932140595e+04,-5.230212432e+05
1.333333333e-06,-2.533333333e-05,0.000000000e+00,3.459233537e+00,1.495248138e-01,3.309708723e+00,6.574023134e+04,-5.375031664e+05,6.426253157e+04,-5.184188179e+05
1.666666667e-06,-2.533333333e-05,0.000000000e+00,3.435254896e+00,1.489809599e-01,3.286273937e+00,8.082261095e+04,-5.315935253e+05,7.899239931e+04,-5.125785820e+05
2.000000000e-06,-2.533333333e-05,0.000000000e+00,3.406285919e+00,1.483184921e-01,3.257967427e+00,9.551219302e+04,-5.244754746e+05,9.332963015e+04,-5.055450738e+05
2.333333333e-06,-2.533333333e-05,0.000000000e+00,3.372496085e+00,1.475380815e-01,3.224958003e+00,1.096807735e+05,-5.162061952e+05,1.071473120e+05,-4.973753885e+05
2.666666667e-06,-2.533333333e-05,0.000000000e+00,3.334085007e+00,1.466405909e-01,3.187444416e+00,1.232247502e+05,-5.068551935e+05,1.203426991e+05,-4.881389227e+05
3.000000000e-06,-2.533333333e-05,0.000000000e+00,3.291279867e+00,1.456270505e-01,3.145652816e+00,1.360570193e+05,-4.965035799e+05,1.328293480e+05,-4.779166552e+05
3.333333333e-06,-2.533333333e-05,0.000000000e+00,3.244331986e+00,1.444986446e-01,3.099833341e+00,1.481036532e+05,-4.852430031e+05,1.445338912e+05,-4.668000838e+05
3.666666667e-06,-2.533333333e-05,0.000000000e+00,3.193513077e+00,1.432567049e-01,3.050256372e+00,1.593041837e+05,-4.731744919e+05,1.553963624e+05,-4.548900674e+05
4.000000000e-06,-2.533333333e-05,0.000000000e+00,3.139111351e+00,1.419027049e-01,2.997208647e+00,1.696125653e+05,-4.604062447e+05,1.653711826e+05,-4.422946165e+05
4.333333333e-06,-2.533333333e-05,0.000000000e+00,3.081427304e+00,1.404382563e-01,2.940989048e+00,1.789969377e+05,-4.470513757e+05,1.744269326e+05,-4.291266397e+05
4.666666667e-06,-2.533333333e-05,0.000000000e+00,3.020768540e+00,1.388651051e-01,2.881903435e+00,1.874408733e+05,-4.332253297e+05,1.825476069e+05,-4.155013592e+05
5.000000000e-06,-2.533333333e-05,0.000000000e+00,2.957445896e+00,1.371851291e-01,2.820260766e+00,1.949427193e+05,-4.190428645e+05,1.897319598e+05,-4.015332932e+05
5.333333333e-06,-2.533333333e-05,0.000000000e+00,2.891767990e+00,1.354003345e-01,2.756367655e+00,2.015148403e+05,-4.046154681e+05,1.959927495e+05,-3.873336738e+05
5.666666667e-06,-2.533333333e-05,0.000000000e+00,2.824037621e+00,1.335128525e-01,2.690524769e+00,2.071827601e+05,-3.900487347e+05,2.013558813e+05,-3.730078234e+05
6.000000000e-06,-2.533333333e-05,0.000000000e+00,2.754547468e+00,1.315249369e-01,2.623022531e+00,2.119829415e+05,-3.754401937e+05,2.058581878e+05,-3.586529838e+05
6.333333333e-06,-2.533333333e-05,0.000000000e+00,2.683577048e+00,1.294389605e-01,2.554138087e+00,2.159611023e+05,-3.608777265e+05,2.095457452e+05,-3.443567339e+05
6.666666667e-06,-2.533333333e-05,0.000000000e+00,2.611390023e+00,1.272574116e-01,2.484132612e+00,2.191697902e+05,-3.464384156e+05,2.124714485e+05,-3.301958388e+05
7.000000000e-06,-2.533333333e-05,0.000000000e+00,2.538232317e+00,1.249828909e-01,2.413249426e+00,2.216662094e+05,-3.321880578e+05,2.146928378e+05,-3.162357633e+05
7.333333333e-06,-2.533333333e-05,0.000000000e+00,2.464330886e+00,1.226181079e-01,2.341712779e+00,2.235100923e+05,-3.181811527e+05,2.162699698e+05,-3.025306615e+05
7.666666667e-06,-2.533333333e-05,0.000000000e+00,2.389893138e+00,1.201658771e-01,2.269727260e+00,2.247618177e+05,-3.044613435e+05,2.172635358e+05,-2.891238175e+05
